month,category,name,monthly_rank,votes,matched_terms,url
2026-05,coding_and_building,AgentPeek,211,148,coding agents,https://www.producthunt.com/products/agentpeek/launches/agentpeek?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Cline SDK,268,121,coding agents,https://www.producthunt.com/products/cline-4/launches/cline-sdk?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Compartment,269,121,coding agents,https://www.producthunt.com/products/compartment/launches/compartment?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Calling Skills for AI Agents,278,119,coding agent,https://www.producthunt.com/products/cometchat-skills/launches/calling-skills-for-ai-agents?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Crew44,314,110,coding agents,https://www.producthunt.com/products/crew44/launches/crew44?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,baz.studio,372,100,coding agent,https://www.producthunt.com/products/bazaar-2/launches/baz-studio?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Neo by Amp,484,86,coding agents,https://www.producthunt.com/products/amp-free/launches/neo-by-amp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,AgentRail,494,84,coding agents,https://www.producthunt.com/products/agentrail/launches/agentrail?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,GPS,502,84,coding agent,https://www.producthunt.com/products/gps-2/launches/gps-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Pixcode,580,76,coding agents,https://www.producthunt.com/products/pixcode/launches/pixcode?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Mi,595,75,coding agent,https://www.producthunt.com/products/mi/launches/mi-9?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,Long Horizon,641,71,coding agent,https://www.producthunt.com/products/long-horizon/launches/long-horizon?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,coding_and_building,BossHogg,728,65,coding agents,https://www.producthunt.com/products/bosshogg/launches/bosshogg?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,gtm_agents,Lensmor,77,294,book meetings,https://www.producthunt.com/products/lensmor-2/launches/lensmor-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,gtm_agents,Agent A by Ahrefs,107,243,marketing agent,https://www.producthunt.com/products/ahrefs/launches/agent-a-by-ahrefs?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,gtm_agents,CaseGap AI,439,91,marketing agent,https://www.producthunt.com/products/casegap-ai/launches/casegap-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,gtm_agents,Espa,516,83,book meetings,https://www.producthunt.com/products/espa/launches/espa?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,Brew ,1,916,openclaw,https://www.producthunt.com/products/brew-5/launches/brew-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,StoreClaw,3,813,storeclaw,https://www.producthunt.com/products/storeclaw/launches/storeclaw?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,Pancake,9,613,openclaw,https://www.producthunt.com/products/pancake-6/launches/pancake-6?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,Postiz,13,560,openclaw,https://www.producthunt.com/products/postiz/launches/postiz-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,zero.xyz,60,342,openclaw,https://www.producthunt.com/products/zero-xyz/launches/zero-xyz?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,Buda,142,199,openclaw,https://www.producthunt.com/products/buda-2/launches/buda-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,Apideck MCP Server,164,178,openclaw,https://www.producthunt.com/products/apideck/launches/apideck-mcp-server?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,Openclaw OS,336,107,openclaw,https://www.producthunt.com/products/thesys/launches/openclaw-os-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,DCP,349,104,openclaw,https://www.producthunt.com/products/dcp/launches/dcp?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,AgenticCalling AI,571,76,openclaw,https://www.producthunt.com/products/agenticcalling-ai/launches/agenticcalling-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,openclaw_ecosystem,Reefy,598,75,openclaw,https://www.producthunt.com/products/reefy/launches/reefy?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,Wandesk,32,428,qwen,https://www.producthunt.com/products/wandesk-ai/launches/wandesk?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,GPT‑5.5 Instant,146,196,gpt-5,https://www.producthunt.com/products/openai/launches/gpt-5-5-instant?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,Edgee Fallback Models,166,176,qwen,https://www.producthunt.com/products/edgee/launches/edgee-fallback-models?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,Gemini 3.1 Flash-Lite,177,169,gemini 3,https://www.producthunt.com/products/gemini-3-1-flash-lite-2/launches/gemini-3-1-flash-lite-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,LumiChats Offline(free),263,123,qwen,https://www.producthunt.com/products/lumichats-offline/launches/lumichats-offline-free?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,AccountyCat,264,122,qwen,https://www.producthunt.com/products/accountycat/launches/accountycat?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,Krea 2,301,113,foundation model,https://www.producthunt.com/products/krea/launches/krea-2-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,LikePulse,380,99,claude haiku,https://www.producthunt.com/products/likepulse/launches/likepulse?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,Noteweave,434,92,claude opus,https://www.producthunt.com/products/noteweave/launches/noteweave-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,Pixcode,580,76,qwen,https://www.producthunt.com/products/pixcode/launches/pixcode?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-05,model_release,Omniscope,824,55,foundation model,https://www.producthunt.com/products/omniscope/launches/omniscope?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Fundraisly,1,1555,ai agent,https://www.producthunt.com/products/fundraisly/launches/fundraisly-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Publora,7,664,ai agents,https://www.producthunt.com/products/publora/launches/publora-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Tencent EdgeOne Makers,8,653,ai agents,https://www.producthunt.com/products/tencent-edgeone-2/launches/tencent-edgeone-makers?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Bluerails Discovery ,10,611,ai agents,https://www.producthunt.com/products/bluerails-discovery/launches/bluerails-discovery-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Skybridge,11,585,ai assistants,https://www.producthunt.com/products/skybridge/launches/skybridge?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Honestly,12,583,ai agents,https://www.producthunt.com/products/honestly/launches/honestly-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,SellerClaw,13,577,ai agents,https://www.producthunt.com/products/sellerclaw/launches/sellerclaw?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,BrowserAct,14,567,ai agents,https://www.producthunt.com/products/browseract/launches/browseract?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,AgentX,17,528,ai agent | ai agents,https://www.producthunt.com/products/agentx/launches/agentx-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Agent Mode by Receiptor AI,18,523,agentic,https://www.producthunt.com/products/receiptor-ai/launches/agent-mode-by-receiptor-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Browse.sh,21,512,ai agents,https://www.producthunt.com/products/browserbase/launches/browse-sh?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Slashy,26,481,ai assistant,https://www.producthunt.com/products/slashy-3/launches/slashy-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Swytchcode CLI,29,453,ai agents,https://www.producthunt.com/products/swytchcode/launches/swytchcode-cli?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Vokal,31,447,al agents,https://www.producthunt.com/products/vokal-2/launches/vokal-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Mina Meeting Assistant,39,418,ai teammate,https://www.producthunt.com/products/mina-meeting-assistant/launches/mina-meeting-assistant?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Astra Autonomous Pentest,41,408,ai agents,https://www.producthunt.com/products/astra-security/launches/astra-autonomous-pentest?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Taste Lab,43,399,ai agent,https://www.producthunt.com/products/taste-lab/launches/taste-lab?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Novu Connect,46,388,ai agent,https://www.producthunt.com/products/novu/launches/novu-connect?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,SocialEcho 2.0,51,370,ai agents,https://www.producthunt.com/products/socialecho/launches/socialecho-2-0-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Zernio WhatsApp API,53,365,ai agents,https://www.producthunt.com/products/zernio/launches/zernio-whatsapp-api?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Agent Arena,54,364,ai agents | autonomous agents,https://www.producthunt.com/products/agent-arena/launches/agent-arena?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,WorkClaw,57,362,ai coworkers,https://www.producthunt.com/products/workclaw/launches/workclaw?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Latitude,58,354,ai agent,https://www.producthunt.com/products/latitude-4/launches/latitude-425a8dbc-1d38-4730-9cda-e6d8a60fb73b?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Kimi K2.7 Code,59,353,agentic,https://www.producthunt.com/products/kimi-ai-assistant/launches/kimi-k2-7-code?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Gemini Spark,60,349,ai agent,https://www.producthunt.com/products/gemini-spark/launches/gemini-spark-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Qursor,67,327,ai agent,https://www.producthunt.com/products/qursor/launches/qursor?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Google Gemma 4 12B,77,311,agentic,https://www.producthunt.com/products/gemma-4-12b/launches/google-gemma-4-12b?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Stripe.Directory,85,298,ai agents,https://www.producthunt.com/products/stripe/launches/stripe-directory?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Atomic Mail Agentic,100,268,agentic | ai agents,https://www.producthunt.com/products/atomic-mail-agentic/launches/atomic-mail-agentic?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Franz 6,104,264,ai assistant,https://www.producthunt.com/products/franz-messenger/launches/franz-6?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,ClinePass,106,257,agentic,https://www.producthunt.com/products/cline-4/launches/clinepass?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Daemons by Charlie Labs,120,230,ai agents,https://www.producthunt.com/products/daemons-by-charlie-labs/launches/daemons-by-charlie-labs?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
2026-06,agent_identity,Brief,121,229,ai agents,https://www.producthunt.com/products/brief-10/launches/brief-15?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+Product+Hunt+API+Local+%28ID%3A+297223%29
